jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1986	1.89778850597402	1.60483327934141	1.89450893356285	2.20940867703892	20	0.154067691557115
1987	1.03889597113775	0.580757566130212	1.03488621162258	1.51754513745794	1	0.240304191908505
1987	0.810820043343407	0.321263726265953	0.80592316332046	1.32453519016903	2	0.257493868106114
1987	0.74313451850521	0.274209207176524	0.738884260147282	1.23427658106062	3	0.245982706389998
1987	0.724829471451024	0.267210020471659	0.721358382347675	1.20074976758491	4	0.239118825408516
1987	0.561202422839635	0.095921359031465	0.558730309194716	1.04049547765156	5	0.241737745884453
1987	0.662464066606026	0.215564427309172	0.659472139152714	1.12577921441502	6	0.232842560092672
1987	0.929151051880585	0.452884178918035	0.924210857430323	1.42958555840531	7	0.250726995352774
1987	0.645877933821426	0.152937855917973	0.642605638109223	1.15505976716618	8	0.257034638902724
1987	0.742452868112811	0.290341248062281	0.738031245535884	1.21757558045691	9	0.237513185107944
1987	0.711829364748666	0.200495236220923	0.708635322707679	1.23718785026448	10	0.266576947200726
1987	0.809401785294599	0.335546528944571	0.805327990004898	1.30429287805558	11	0.248324722865507
1987	0.973689701520576	0.478344387827355	0.969003604329228	1.49140303131151	12	0.260367052051957
1987	0.721135327963655	0.290450931140168	0.718352221660375	1.16720609920174	13	0.224178329175746
1987	0.87658894986288	0.360405255346076	0.870074384469837	1.42082346143149	14	0.273379012032125
1987	0.464626858609489	0.00684634955225411	0.459743952156423	0.948468082558324	15	0.241092042452485
1987	0.686807983814465	0.226542339583573	0.682248041069574	1.17061317055425	16	0.24185503644972
1987	0.844495185833982	0.414489666848461	0.840949732788766	1.29378461450633	17	0.224901389671054
1987	0.631693661376291	0.149646119444816	0.62821287107475	1.13184363925097	18	0.251769376382672
1987	0.866753090169856	0.393845333344868	0.863082603415772	1.3581479870745	19	0.247323985967178
1987	0.525362606764374	0.0343575701526803	0.522981916619614	1.02949493621928	20	0.254902935482571
1988	1.38311772681347	0.885302639941287	1.38038471276382	1.89376501756396	1	0.259364953140367
1988	1.28249484176921	0.819892626740689	1.2773803382618	1.77127331369197	2	0.243916171077222
1988	1.20270671738907	0.767184151664659	1.1980192280238	1.66323059581912	3	0.229278171722281
