loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	typegroup_name	source	obswell_statecode	obswell_state	measuringref_ost	tubelength	filterlength
ASSP106	ASS	Assebroekse meersen	74033	208916	2	1	1	1	581420_v2018	70% rbbhc; 30% gh	70	1	rbbhc	3	961	54187	2	4.2	70% rbbhc; 30% gh	2	1	3	1	4.65	2.65	0.4
ASSP109	ASS	Assebroekse meersen	72225	209204	2	1	1	1	626996_v2014	100% rbbhc	100	1	rbbhc	3	961	2447	2.09	4.93	100% rbbhc	2	1	3	1	5.43	2.75	0.32
ASSP110	ASS	Assebroekse meersen	73583	208390	2	1	1	1	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	20	1	rbbhc	3	961	114547	2.005	4.2	60% rbbzil; 20% rbbhc; 20% gh	2	1	2	5	4.4	2.37	0.33
ASSP110	ASS	Assebroekse meersen	73583	208390	2	1	1	1	505945_v2018	60% rbbzil; 20% rbbhc; 20% gh	60	1	rbbzil	3	961	114547	2.005	4.2	60% rbbzil; 20% rbbhc; 20% gh	2	1	2	5	4.4	2.37	0.33
ASSP112	ASS	Assebroekse meersen	72157	208326	2	1	1	1	645013_v2014	100% 91E0_va	100	1	91E0_va	4	961	14388	1.33	4.415	100% 91E0_va	4	1	3	1	4.955	2.02	0.3
ATGP003	ATG	Antitankgracht Haacht	170190	185574	2	1	1	1	618992_v2014	70% gh; 30% 91E0_vn	30	1	91E0_vn	3	902	8372	0.98	9.03	70% gh; 30% 91E0_vn	2	1	3	1	9.74	1.84	0.3
AVEP006	AVE	Averbode	194185	191785	2	1	1	1	491955_v2018	80% gh; 20% 4010	20	1	4010	3	54	3848	1.25	21.07	80% gh; 20% 4010	2	1	4	2	21.77	2.2	0.5
AVEP007	AVE	Averbode	194071	191836	2	1	1	1	491953_v2018	100% 4010	100	1	4010	3	54	5674	1.73	21.94	100% 4010	2	1	7	7	22.46	2.5	0.5
AVEP010	AVE	Averbode	194417	192701	2	1	1	1	472993_v2018	100% 4010,4030	100	0	4010	3	54	24319	2.83	21.69	100% 4010,4030	2	1	4	2	22.61	4	0.5
AVEP032	AVE	Averbode	192603	192680	2	1	1	1	532256_v2018	100% 4010,4030	100	0	4010	3	310	28221	0.97	19.8	100% 4010,4030	2	1	3	1	20.15	1.47	0.3
AVEP036	AVE	Averbode	194308	192708	2	1	1	1	472993_v2018	100% 4010,4030	100	0	4010	3	54	24319	2.5	21.981	100% 4010,4030	2	1	1	6	22.731	3.5	0.5
BABP012	BAB	Barebeek	160190	180988	2	1	1	1	461689_v2018	60% 9160; 40% 91E0_va	60	1	9160	4	710	240022	2.55	12.39	60% 9160; 40% 91E0_va	4	1	4	2	12.39	3.05	1
BABP012	BAB	Barebeek	160190	180988	2	1	1	1	461689_v2018	60% 9160; 40% 91E0_va	40	1	91E0_va	4	710	240022	2.55	12.39	60% 9160; 40% 91E0_va	4	1	4	2	12.39	3.05	1
BARP002	BAR	Berlarebroek	123793	190948	2	1	1	1	559910_v2018	80% gh; 20% 91E0_vm	20	1	91E0_vm	1	681	12209	1.03	0.03	80% gh; 20% 91E0_vm	5	1	4	2	1.25	2.5	0.5
BARP003	BAR	Berlarebroek	123702	191007	2	1	1	1	506354_v2018	60% 91E0_vn; 40% gh	60	1	91E0_vn	3	681	23888	1.26	0.27	60% 91E0_vn; 40% gh	2	1	4	2	1.26	2.5	0.5
BARP004	BAR	Berlarebroek	124145	191341	2	1	1	1	534230_v2018	60% gh; 40% 91E0_vm	40	1	91E0_vm	1	681	12945	2.2	0.24	60% gh; 40% 91E0_vm	5	1	5	4	0.66	2.87	0.5
BARP010	BAR	Berlarebroek	123418	193776	2	1	1	1	512040_v2018	100% 91E0_vm	100	1	91E0_vm	1	681	2118	0.94	0.968	100% 91E0_vm	5	1	4	2	2.358	2.58	0.5
BARP011	BAR	Berlarebroek	122829	193554	2	1	1	1	560298_v2018	100% 91E0_vm	100	1	91E0_vm	1	681	33122	1.28	0.75	100% 91E0_vm	5	1	4	2	1.53	2.21	0.3
BARP200	BAR	Berlarebroek	124175	191347	1	2	1	1	507316_v2018	100% rbbhf	100	1	rbbhfl	3	681	2058	2.72	1.052	100% rbbhfl	2	2	4	2	1.282	2.95	0
BARP201	BAR	Berlarebroek	124175	191347	1	2	1	1	507316_v2018	100% rbbhf	100	1	rbbhfl	3	681	2058	0.37	1.071	100% rbbhfl	2	2	2	5	2.641	1.94	0
BARP205	BAR	Berlarebroek	124177	191283	2	1	1	1	534230_v2018	60% gh; 40% 91E0_vm	40	1	91E0_vm	1	681	12945	1.93	0.07	60% gh; 40% 91E0_vm	5	1	4	2	0.2	2.21	0.3
BASP001	BAS	Bastenakker	112688	187526	2	1	1	1	643633_v2014	70% 91E0_va; 30% 91E0_vn	70	1	91E0_va	4	905	7177	1.5	4.57	70% 91E0_va; 30% 91E0_vn	4	1	4	2	5.41	2.59	0.5
BASP001	BAS	Bastenakker	112688	187526	2	1	1	1	643633_v2014	70% 91E0_va; 30% 91E0_vn	30	1	91E0_vn	3	905	7177	1.5	4.57	70% 91E0_va; 30% 91E0_vn	2	1	4	2	5.41	2.59	0.5
BAVP002	BAV	Bassevillebeek	51523	170489	2	1	1	1	679631_v2014	70% rbbhf; 30% gh	70	1	rbbhf	3	465	22654	2.29	49.181	70% rbbhf; 30% gh	2	1	1	6	49.671	2.78	0
BBHP003	BBH	Bels Broek en Heide	198308	204453	1	2	1	1	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	20	1	91E0_vm	1	502	68501	0.9	21.443	70% gh; 20% 91E0_vm; 10% rbbmr	5	1	3	1	21.933	1.64	0.5
BBHP003	BBH	Bels Broek en Heide	198308	204453	1	2	1	1	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	10	1	rbbmr	2	502	68501	0.9	21.443	70% gh; 20% 91E0_vm; 10% rbbmr	3	1	3	1	21.933	1.64	0.5
BBHP004	BBH	Bels Broek en Heide	198334	204298	1	2	1	1	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	20	1	91E0_vm	1	502	68501	0.76	21.341	70% gh; 20% 91E0_vm; 10% rbbmr	5	1	3	1	21.751	1.42	0.5
BBHP004	BBH	Bels Broek en Heide	198334	204298	1	2	1	1	412209_v2014	70% gh; 20% 91E0_vm; 10% rbbmr	10	1	rbbmr	2	502	68501	0.76	21.341	70% gh; 20% 91E0_vm; 10% rbbmr	3	1	3	1	21.751	1.42	0.5
BBHP008	BBH	Bels Broek en Heide	198638	204791	2	1	1	1	602159_v2018	90% gh; 10% 6230_hmo	10	1	6230_hmo	4	502	7138	1.38	22.42	90% gh; 10% 6230_hmo	4	1	3	1	22.79	1.9	0.3
BDHP010	BDH	De Haan	59409	221426	2	1	1	1	581320_v2014	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	30	1	2130_hd	5	437	49058	2.05	5.882	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	1	1	4	2	6.322	2.74	0.5
BDHP010	BDH	De Haan	59409	221426	2	1	1	1	581320_v2014	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	40	1	2160	4	437	49058	2.05	5.882	40% 2160; 30% 2130_hd; 20% gh; 10% 2120	4	1	4	2	6.322	2.74	0.5
BDHP011	BDH	De Haan	58778	220729	2	1	1	1	624305_v2014	100% 2190	100	1	2190_overig	4	437	676	2	5.394	100% 2190_overig	4	2	4	2	5.444	2.3	0.5
BEBP001	BEB	Bellebeek	137281	173425	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2.5	25.34	100% 91E0_vn	2	1	7	7	25.34	3	1
BEBP002	BEB	Bellebeek	137755	173562	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2.3	22.22	100% 91E0_vn	2	1	7	7	22.7	2.93	0.3
BEBP003	BEB	Bellebeek	137289	173470	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2.5	24.16	100% 91E0_vn	2	1	7	7	24.16	3	1
BEBP004	BEB	Bellebeek	137348	173496	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2.5	23.33	100% 91E0_vn	2	1	7	7	23.33	3	1
BEBP005	BEB	Bellebeek	137414	173506	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	1.7	22.82	100% 91E0_vn	2	1	7	7	22.82	2.2	1
BEBP006	BEB	Bellebeek	137470	173498	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	1.7	23.58	100% 91E0_vn	2	1	7	7	23.58	2.2	1
BEBP007	BEB	Bellebeek	137557	173539	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2.13	22.63	100% 91E0_vn	2	1	4	2	23.36	3.01	0.3
BEBP009	BEB	Bellebeek	137668	173499	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	2	22.15	100% 91E0_vn	2	1	4	2	23.11	3.11	0.3
BEBP010	BEB	Bellebeek	137710	173516	2	1	1	1	649956_v2014	100% 91E0_vn	100	1	91E0_vn	3	633	72586	1.7	23.01	100% 91E0_vn	2	1	7	7	23.01	2.2	1
BEBP012	BEB	Bellebeek	133244	174908	2	1	1	1	621045_v2014	100% 6430,rbbhf	100	0	6430_hf	3	505	5648	1.7	13.91	100% 6430_hf,rbbhf	2	2	7	7	13.91	2.2	1
BEBP012	BEB	Bellebeek	133244	174908	2	1	1	1	621045_v2014	100% 6430,rbbhf	100	0	rbbhf	3	505	5648	1.7	13.91	100% 6430_hf,rbbhf	2	2	7	7	13.91	2.2	1
BEBP013	BEB	Bellebeek	133268	174873	2	1	1	1	621045_v2014	100% 6430,rbbhf	100	0	6430_hf	3	505	5648	0.94	13.21	100% 6430_hf,rbbhf	2	2	4	2	13.9	1.78	0.3
BEBP013	BEB	Bellebeek	133268	174873	2	1	1	1	621045_v2014	100% 6430,rbbhf	100	0	rbbhf	3	505	5648	0.94	13.21	100% 6430_hf,rbbhf	2	2	4	2	13.9	1.78	0.3
BELP001	BEL	de Belv̩d̬re	28357	199975	2	1	1	1	570105_v2018	100% 2180	100	1	2180	4	177	5849	1.85	4.371	100% 2180	4	1	3	1	5.341	2.97	0.3
BELP004	BEL	de Belv̩d̬re	28016	199778	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	70	1	rbbkam	5	177	51368	2.22	5.04	70% rbbkam; 30% rbbzil	1	1	1	6	5.47	2.9	0.5
BELP004	BEL	de Belv̩d̬re	28016	199778	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	30	1	rbbzil	3	177	51368	2.22	5.04	70% rbbkam; 30% rbbzil	2	1	1	6	5.47	2.9	0.5
BELP005	BEL	de Belv̩d̬re	28044	199714	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	70	1	rbbkam	5	177	51368	0.46	4.13	70% rbbkam; 30% rbbzil	1	1	4	2	4.33	1.16	1
BELP005	BEL	de Belv̩d̬re	28044	199714	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	30	1	rbbzil	3	177	51368	0.46	4.13	70% rbbkam; 30% rbbzil	2	1	4	2	4.33	1.16	1
BELP008	BEL	de Belv̩d̬re	28242	199806	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	70	1	rbbkam	5	177	51368	1.65	4.13	70% rbbkam; 30% rbbzil	1	1	4	2	4.23	2	0.5
BELP008	BEL	de Belv̩d̬re	28242	199806	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	30	1	rbbzil	3	177	51368	1.65	4.13	70% rbbkam; 30% rbbzil	2	1	4	2	4.23	2	0.5
BELP009	BEL	de Belv̩d̬re	28145	199761	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	70	1	rbbkam	5	177	51368	0.88	4.2	70% rbbkam; 30% rbbzil	1	1	2	5	4.38	1.31	0.5
BELP009	BEL	de Belv̩d̬re	28145	199761	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	30	1	rbbzil	3	177	51368	0.88	4.2	70% rbbkam; 30% rbbzil	2	1	2	5	4.38	1.31	0.5
BELP010	BEL	de Belv̩d̬re	27947	199669	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	70	1	rbbkam	5	177	51368	1.35	4	70% rbbkam; 30% rbbzil	1	1	4	2	4.73	2.33	0.5
BELP010	BEL	de Belv̩d̬re	27947	199669	2	1	1	1	542447_v2018	70% rbbkam; 30% rbbzil	30	1	rbbzil	3	177	51368	1.35	4	70% rbbkam; 30% rbbzil	2	1	4	2	4.73	2.33	0.5
BELP011	BEL	de Belv̩d̬re	28088	200085	2	1	1	1	554511_v2018	100% 2130_hd	100	1	2130_hd	5	177	57639	2.1	6.62	100% 2130_hd	1	1	3	1	6.86	2.59	0.5
BELP013	BEL	de Belv̩d̬re	27594	199720	2	1	1	1	536936_v2018	100% 2180	100	1	2180	4	177	4516	1.1	6.41	100% 2180	4	1	3	1	6.94	1.88	0.5
BELP013	BEL	de Belv̩d̬re	27594	199720	2	1	1	1	536950_v2018	100% 2160	100	1	2160	4	177	707	1.1	6.41	100% 2160	4	1	3	1	6.94	1.88	0.5
BNDP001	BND	Bunders	178755	195414	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	0.93	8.15	95% rbbhf; 5% rbbsf	2	1	5	4	8.4	1.33	0.3
BNDP001	BND	Bunders	178755	195414	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	0.93	8.15	95% rbbhf; 5% rbbsf	2	1	5	4	8.4	1.33	0.3
BNDP002	BND	Bunders	178702	195360	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	1.43	7.93	95% rbbhf; 5% rbbsf	2	1	3	1	8.37	2.02	0.3
BNDP002	BND	Bunders	178702	195360	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	1.43	7.93	95% rbbhf; 5% rbbsf	2	1	3	1	8.37	2.02	0.3
BNDP003	BND	Bunders	178646	195252	1	2	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	1.69	8	95% rbbhf; 5% rbbsf	2	1	4	2	8.62	2.46	0.3
BNDP003	BND	Bunders	178646	195252	1	2	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	1.69	8	95% rbbhf; 5% rbbsf	2	1	4	2	8.62	2.46	0.3
BNDP004	BND	Bunders	178562	195145	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	1.6	7.97	95% rbbhf; 5% rbbsf	2	1	2	5	8.52	2.3	0.3
BNDP004	BND	Bunders	178562	195145	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	1.6	7.97	95% rbbhf; 5% rbbsf	2	1	2	5	8.52	2.3	0.3
BNDP101	BND	Bunders	178755	195414	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	0.93	8.15	95% rbbhf; 5% rbbsf	2	1	3	1	8.36	1.29	0.3
BNDP101	BND	Bunders	178755	195414	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	0.93	8.15	95% rbbhf; 5% rbbsf	2	1	3	1	8.36	1.29	0.3
BNDP104	BND	Bunders	178561	195145	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	95	1	rbbhf	3	86	65086	2.75	7.97	95% rbbhf; 5% rbbsf	2	1	3	1	8.37	3.3	0.3
BNDP104	BND	Bunders	178561	195145	2	1	1	1	616954_v2014	95% rbbhf; 5% rbbsf	5	1	rbbsf	3	86	65086	2.75	7.97	95% rbbhf; 5% rbbsf	2	1	3	1	8.37	3.3	0.3
BOBP003	BOB	Bosbeekvallei	235747	190459	2	1	1	1	437567_v2018	70% rbbhc; 30% gh	70	1	rbbhc	3	594	6396	1.02	68.264	70% rbbhc; 30% gh	2	1	3	1	68.494	1.4	0.3
BOBP005	BOB	Bosbeekvallei	236659	191978	2	1	1	1	505873_v2018	70% rbbsf; 30% 91E0_vm	30	1	91E0_vm	1	594	2449	1.48	62.272	70% rbbsf; 30% 91E0_vm	5	1	3	1	62.552	1.91	0.3
BOBP005	BOB	Bosbeekvallei	236659	191978	2	1	1	1	505873_v2018	70% rbbsf; 30% 91E0_vm	70	1	rbbsf	3	594	2449	1.48	62.272	70% rbbsf; 30% 91E0_vm	2	1	3	1	62.552	1.91	0.3
BOBP006	BOB	Bosbeekvallei	236581	191994	2	1	1	1	545568_v2018	80% gh; 20% 91E0_vm; 0% 91E0_vc	0	1	91E0_vc	1	594	3230	0.64	62.695	80% gh; 20% 91E0_vm; 0% 91E0_vc	5	1	3	1	63.075	1.17	0.3
BOBP006	BOB	Bosbeekvallei	236581	191994	2	1	1	1	545568_v2018	80% gh; 20% 91E0_vm; 0% 91E0_vc	20	1	91E0_vm	1	594	3230	0.64	62.695	80% gh; 20% 91E0_vm; 0% 91E0_vc	5	1	3	1	63.075	1.17	0.3
BOBP007	BOB	Bosbeekvallei	236555	192260	2	1	1	1	460631_v2018	60% rbbms; 40% 3130_aom	60	1	rbbms	2	594	3763	0.85	63.426	60% rbbms; 40% 3130_aom	3	1	3	1	63.546	1.12	0.3
BOBP010	BOB	Bosbeekvallei	236749	192694	2	1	1	1	544020_v2018	60% gh; 30% rbbms; 10% 7140_meso	10	1	7140_meso	1	594	6482	1.58	62.605	60% gh; 30% rbbms; 10% 7140_meso	5	1	3	1	62.875	2	0.3
BOBP010	BOB	Bosbeekvallei	236749	192694	2	1	1	1	544020_v2018	60% gh; 30% rbbms; 10% 7140_meso	30	1	rbbms	2	594	6482	1.58	62.605	60% gh; 30% rbbms; 10% 7140_meso	3	1	3	1	62.875	2	0.3
BOBP011	BOB	Bosbeekvallei	236805	192610	2	1	1	1	530273_v2018	80% 91E0_vm; 20% gh; 0% 91E0_vc	0	1	91E0_vc	1	594	10952	0.66	60.743	80% 91E0_vm; 20% gh; 0% 91E0_vc	5	1	3	1	61.103	1.17	0.3
BOBP011	BOB	Bosbeekvallei	236805	192610	2	1	1	1	530273_v2018	80% 91E0_vm; 20% gh; 0% 91E0_vc	80	1	91E0_vm	1	594	10952	0.66	60.743	80% 91E0_vm; 20% gh; 0% 91E0_vc	5	1	3	1	61.103	1.17	0.3
BOBP012	BOB	Bosbeekvallei	237750	193729	2	1	1	1	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	30	1	91E0_vm	1	594	13835	1.28	58.39	60% gh; 30% 91E0_vm; 10% rbbsf	5	1	3	1	58.61	1.65	0.3
BOBP012	BOB	Bosbeekvallei	237750	193729	2	1	1	1	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	10	1	rbbsf	3	594	13835	1.28	58.39	60% gh; 30% 91E0_vm; 10% rbbsf	2	1	3	1	58.61	1.65	0.3
BOBP013	BOB	Bosbeekvallei	237802	193662	2	1	1	1	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	30	1	91E0_vm	1	594	13835	1.86	57.253	60% gh; 30% 91E0_vm; 10% rbbsf	5	1	3	1	57.593	2.35	0.3
BOBP013	BOB	Bosbeekvallei	237802	193662	2	1	1	1	523926_v2018	60% gh; 30% 91E0_vm; 10% rbbsf	10	1	rbbsf	3	594	13835	1.86	57.253	60% gh; 30% 91E0_vm; 10% rbbsf	2	1	3	1	57.593	2.35	0.3
BOBP014	BOB	Bosbeekvallei	239688	195995	2	1	1	1	529475_v2018	80% rbbmr; 20% gh	80	1	rbbmr	2	850	2690	1.52	51.887	80% rbbmr; 20% gh	3	1	3	1	52.067	1.85	0.3
BOBP015	BOB	Bosbeekvallei	239718	195897	2	1	1	1	530929_v2018	100% 91E0_vm	100	1	91E0_vm	1	850	740	0.93	50.674	100% 91E0_vm	5	1	3	1	50.954	1.36	0.3
BOBP015	BOB	Bosbeekvallei	239718	195897	2	1	1	1	560472_v2018	100% rbbhf	100	1	rbbhfl	3	850	3073	0.93	50.674	100% rbbhfl	2	2	3	1	50.954	1.36	0.3
BOBP016	BOB	Bosbeekvallei	239779	195779	2	1	1	1	529457_v2018	90% 91E0_vm; 10% 9120	90	1	91E0_vm	1	850	11644	0.83	50.516	90% 91E0_vm; 10% 9120	5	1	3	1	50.816	1.28	0.3
BOBP017	BOB	Bosbeekvallei	239826	195698	2	1	1	1	529480_v2018	80% rbbmr; 20% gh	80	1	rbbmr	2	850	2740	2.1	51.705	80% rbbmr; 20% gh	3	1	3	1	51.825	2.37	0.3
BOBP018	BOB	Bosbeekvallei	240525	196690	2	1	1	1	530719_v2018	100% 91E0_vm	100	1	91E0_vm	1	850	15882	1.16	47.324	100% 91E0_vm	5	1	3	1	47.724	1.71	0.3
BOBP019	BOB	Bosbeekvallei	240619	196604	2	1	1	1	530719_v2018	100% 91E0_vm	100	1	91E0_vm	1	850	15882	1.45	47.549	100% 91E0_vm	5	1	3	1	47.789	1.84	0.3
BOBP019	BOB	Bosbeekvallei	240619	196604	2	1	1	1	546010_v2018	100% 9160	100	1	9160	4	850	4245	1.45	47.549	100% 9160	4	1	3	1	47.789	1.84	0.3
BOBP204	BOB	Bosbeekvallei	235345	190192	2	1	1	1	530277_v2018	90% gh; 10% 91E0_vm	10	1	91E0_vm	1	594	20831	2.93	69.53	90% gh; 10% 91E0_vm	5	1	4	2	69.45	2.85	0
BOBP226	BOB	Bosbeekvallei	235393	190215	2	1	1	1	530277_v2018	90% gh; 10% 91E0_vm	10	1	91E0_vm	1	594	20831	2.98	69.49	90% gh; 10% 91E0_vm	5	1	3	1	70.12	3.61	0
BOBP227	BOB	Bosbeekvallei	234781	189289	2	1	1	1	485421_v2018	80% 6430_hf; 20% rbbsf	80	1	6430_hf	3	466	5215	2.88	71.88	80% 6430_hf; 20% rbbsf	2	1	3	1	72.39	3.39	0
BOBP227	BOB	Bosbeekvallei	234781	189289	2	1	1	1	485421_v2018	80% 6430_hf; 20% rbbsf	20	1	rbbsf	3	466	5215	2.88	71.88	80% 6430_hf; 20% rbbsf	2	1	3	1	72.39	3.39	0
BOBP228	BOB	Bosbeekvallei	234596	189139	2	1	1	1	590727_v2018	90% gh; 10% 91E0_vo; 0% 91E0_vm	0	1	91E0_vm	1	466	9464	2.7	72.12	90% gh; 10% 91E0_vo; 0% 91E0_vm	5	1	3	1	72.28	2.86	0
BOBP228	BOB	Bosbeekvallei	234596	189139	2	1	1	1	590727_v2018	90% gh; 10% 91E0_vo; 0% 91E0_vm	10	1	91E0_vo	1	466	9464	2.7	72.12	90% gh; 10% 91E0_vo; 0% 91E0_vm	5	1	3	1	72.28	2.86	0
BOBP301	BOB	Bosbeekvallei	239881	195909	1	2	1	1	560949_v2018	80% rbbhc; 20% 3150	80	1	rbbhc	3	850	7629	0	51	80% rbbhc; 20% 3150	2	1	4	2	51.55	1.05	1
BOBP302	BOB	Bosbeekvallei	239892	195899	1	2	1	1	530923_v2018	70% rbbsf; 30% rbbhf	30	1	rbbhf	3	850	9998	0	51.75	70% rbbsf; 30% rbbhf	2	1	4	2	52.36	1.11	1
BOBP302	BOB	Bosbeekvallei	239892	195899	1	2	1	1	530923_v2018	70% rbbsf; 30% rbbhf	70	1	rbbsf	3	850	9998	0	51.75	70% rbbsf; 30% rbbhf	2	1	4	2	52.36	1.11	1
BOBP302	BOB	Bosbeekvallei	239892	195899	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	0	1	91E0_vc	1	850	19416	0	51.75	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	52.36	1.11	1
BOBP302	BOB	Bosbeekvallei	239892	195899	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	100	1	91E0_vm	1	850	19416	0	51.75	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	52.36	1.11	1
BOBP303	BOB	Bosbeekvallei	239925	195868	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	0	1	91E0_vc	1	850	19416	0	50.8	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	51.34	1.04	1
BOBP303	BOB	Bosbeekvallei	239925	195868	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	100	1	91E0_vm	1	850	19416	0	50.8	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	51.34	1.04	1
BOBP304	BOB	Bosbeekvallei	239926	195869	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	0	1	91E0_vc	1	850	19416	1	50.83	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	51.39	2.06	1
BOBP304	BOB	Bosbeekvallei	239926	195869	1	2	1	1	561387_v2018	100% 91E0_vm; 0% 91E0_vc	100	1	91E0_vm	1	850	19416	1	50.83	100% 91E0_vm; 0% 91E0_vc	5	1	4	2	51.39	2.06	1
BOBP308	BOB	Bosbeekvallei	236680	192008	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	10	1	9160	4	594	19818	1	61.66	70% 91E0_vm; 20% 91E0_vc; 10% 9160	4	1	4	2	62.33	2.17	1
BOBP308	BOB	Bosbeekvallei	236680	192008	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	20	1	91E0_vc	1	594	19818	1	61.66	70% 91E0_vm; 20% 91E0_vc; 10% 9160	5	1	4	2	62.33	2.17	1
BOBP308	BOB	Bosbeekvallei	236680	192008	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	70	1	91E0_vm	1	594	19818	1	61.66	70% 91E0_vm; 20% 91E0_vc; 10% 9160	5	1	4	2	62.33	2.17	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	545530_v2018	60% 91E0_vm; 30% 9160; 10% 91E0_vc	30	1	9160	4	594	6212	2.5	60.76	60% 91E0_vm; 30% 9160; 10% 91E0_vc	4	1	4	2	61.71	3.95	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	545530_v2018	60% 91E0_vm; 30% 9160; 10% 91E0_vc	10	1	91E0_vc	1	594	6212	2.5	60.76	60% 91E0_vm; 30% 9160; 10% 91E0_vc	5	1	4	2	61.71	3.95	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	545530_v2018	60% 91E0_vm; 30% 9160; 10% 91E0_vc	60	1	91E0_vm	1	594	6212	2.5	60.76	60% 91E0_vm; 30% 9160; 10% 91E0_vc	5	1	4	2	61.71	3.95	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	10	1	9160	4	594	19818	2.5	60.76	70% 91E0_vm; 20% 91E0_vc; 10% 9160	4	1	4	2	61.71	3.95	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	20	1	91E0_vc	1	594	19818	2.5	60.76	70% 91E0_vm; 20% 91E0_vc; 10% 9160	5	1	4	2	61.71	3.95	1
BOBP309	BOB	Bosbeekvallei	236670	192023	1	2	1	1	562541_v2018	70% 91E0_vm; 20% 91E0_vc; 10% 9160	70	1	91E0_vm	1	594	19818	2.5	60.76	70% 91E0_vm; 20% 91E0_vc; 10% 9160	5	1	4	2	61.71	3.95	1
